Country,Year,Cause_of_Death,Number_of_Deaths
Cyprus,2013,Nutritional_deficiencies,6
Cyprus,2013,Self.harm,60
Cyprus,2013,Diabetes_mellitus,449
Cyprus,2013,Poisonings,2
Cyprus,2013,Cardiovascular,2665
Cyprus,2013,Kidney_disease,292
Cyprus,2013,Respiratory_diseases,444
Cyprus,2013,Liver_diseases,121
Cyprus,2013,Digestive_diseases,308
Cyprus,2013,Alzheimer_disease,246
Cyprus,2013,Parkinson_disease,77
Cyprus,2014,Meningitis,2
Cyprus,2014,Neoplasms,2023
Cyprus,2014,Malaria,0
Cyprus,2014,Drowning,24
Cyprus,2014,Interpersonal_violence,21
Cyprus,2014,HIV,4
Cyprus,2014,Drug_use_disorders,14
Cyprus,2014,Road_injuries,127
Cyprus,2014,Maternal_disorders,0
Cyprus,2014,Alcohol_use_disorders,8
Cyprus,2014,Diarrheal,18
Cyprus,2014,Nutritional_deficiencies,7
Cyprus,2014,Self.harm,62
Cyprus,2014,Diabetes_mellitus,454
Cyprus,2014,Poisonings,2
Cyprus,2014,Cardiovascular,2729
Cyprus,2014,Kidney_disease,301
Cyprus,2014,Respiratory_diseases,466
Cyprus,2014,Liver_diseases,124
Cyprus,2014,Digestive_diseases,318
Cyprus,2014,Alzheimer_disease,256
Cyprus,2014,Parkinson_disease,80
Cyprus,2015,Meningitis,3
Cyprus,2015,Neoplasms,2084
Cyprus,2015,Malaria,0
Cyprus,2015,Drowning,24
Cyprus,2015,Interpersonal_violence,21
Cyprus,2015,HIV,5
Cyprus,2015,Drug_use_disorders,15
Cyprus,2015,Road_injuries,128
Cyprus,2015,Maternal_disorders,0
Cyprus,2015,Alcohol_use_disorders,9
Cyprus,2015,Diarrheal,19
Cyprus,2015,Nutritional_deficiencies,7
Cyprus,2015,Self.harm,62
Cyprus,2015,Diabetes_mellitus,456
Cyprus,2015,Poisonings,2
Cyprus,2015,Cardiovascular,2799
Cyprus,2015,Kidney_disease,308
Cyprus,2015,Respiratory_diseases,490
Cyprus,2015,Liver_diseases,127
Cyprus,2015,Digestive_diseases,326
Cyprus,2015,Alzheimer_disease,267
Cyprus,2015,Parkinson_disease,83
Cyprus,2016,Meningitis,3
Cyprus,2016,Neoplasms,2117
Cyprus,2016,Malaria,0
Cyprus,2016,Drowning,25
Cyprus,2016,Interpersonal_violence,21
Cyprus,2016,HIV,4
Cyprus,2016,Drug_use_disorders,16
Cyprus,2016,Road_injuries,128
Cyprus,2016,Maternal_disorders,0
Cyprus,2016,Alcohol_use_disorders,9
Cyprus,2016,Diarrheal,20
Cyprus,2016,Nutritional_deficiencies,7
Cyprus,2016,Self.harm,63
Cyprus,2016,Diabetes_mellitus,450
Cyprus,2016,Poisonings,2
Cyprus,2016,Cardiovascular,2810
Cyprus,2016,Kidney_disease,306
Cyprus,2016,Respiratory_diseases,497
Cyprus,2016,Liver_diseases,128
Cyprus,2016,Digestive_diseases,331
Cyprus,2016,Alzheimer_disease,279
Cyprus,2016,Parkinson_disease,84
Cyprus,2017,Meningitis,3
Cyprus,2017,Neoplasms,2145
Cyprus,2017,Malaria,0
Cyprus,2017,Drowning,25
Cyprus,2017,Interpersonal_violence,21
Cyprus,2017,HIV,4
Cyprus,2017,Drug_use_disorders,17
Cyprus,2017,Road_injuries,131
Cyprus,2017,Maternal_disorders,0
Cyprus,2017,Alcohol_use_disorders,9
Cyprus,2017,Diarrheal,20
Cyprus,2017,Nutritional_deficiencies,7
Cyprus,2017,Self.harm,64
Cyprus,2017,Diabetes_mellitus,454
Cyprus,2017,Poisonings,2
Cyprus,2017,Cardiovascular,2860
Cyprus,2017,Kidney_disease,307
Cyprus,2017,Respiratory_diseases,496
Cyprus,2017,Liver_diseases,131
Cyprus,2017,Digestive_diseases,336
Cyprus,2017,Alzheimer_disease,292
Cyprus,2017,Parkinson_disease,84
Cyprus,2018,Meningitis,3
Cyprus,2018,Neoplasms,2214
Cyprus,2018,Malaria,0
Cyprus,2018,Drowning,26
Cyprus,2018,Interpersonal_violence,21
Cyprus,2018,HIV,4
Cyprus,2018,Drug_use_disorders,17
Cyprus,2018,Road_injuries,132
Cyprus,2018,Maternal_disorders,0
Cyprus,2018,Alcohol_use_disorders,9
Cyprus,2018,Diarrheal,21
Cyprus,2018,Nutritional_deficiencies,7
Cyprus,2018,Self.harm,65
Cyprus,2018,Diabetes_mellitus,471
Cyprus,2018,Poisonings,2
Cyprus,2018,Cardiovascular,2974
Cyprus,2018,Kidney_disease,319
Cyprus,2018,Respiratory_diseases,517
Cyprus,2018,Liver_diseases,135
Cyprus,2018,Digestive_diseases,349
Cyprus,2018,Alzheimer_disease,307
Cyprus,2018,Parkinson_disease,89
Cyprus,2019,Meningitis,3
Cyprus,2019,Neoplasms,2291
Cyprus,2019,Malaria,0
Cyprus,2019,Drowning,26
Cyprus,2019,Interpersonal_violence,21
Cyprus,2019,HIV,5
Cyprus,2019,Drug_use_disorders,17
Cyprus,2019,Road_injuries,134
Cyprus,2019,Maternal_disorders,0
Cyprus,2019,Alcohol_use_disorders,9
Cyprus,2019,Diarrheal,22
Cyprus,2019,Nutritional_deficiencies,7
Cyprus,2019,Self.harm,67
Cyprus,2019,Diabetes_mellitus,490
Cyprus,2019,Poisonings,3
Cyprus,2019,Cardiovascular,3112
Cyprus,2019,Kidney_disease,335
Cyprus,2019,Respiratory_diseases,541
Cyprus,2019,Liver_diseases,140
Cyprus,2019,Digestive_diseases,364
Cyprus,2019,Alzheimer_disease,324
Cyprus,2019,Parkinson_disease,94
Georgia,2009,Meningitis,34
Georgia,2009,Neoplasms,7742
Georgia,2009,Malaria,0
Georgia,2009,Drowning,101
Georgia,2009,Interpersonal_violence,143
Georgia,2009,HIV,6
Georgia,2009,Drug_use_disorders,16
Georgia,2009,Road_injuries,743
Georgia,2009,Maternal_disorders,41
Georgia,2009,Alcohol_use_disorders,56
Georgia,2009,Diarrheal,18
Georgia,2009,Nutritional_deficiencies,3
Georgia,2009,Self.harm,306
Georgia,2009,Diabetes_mellitus,1119
Georgia,2009,Poisonings,30
Georgia,2009,Cardiovascular,32977
Georgia,2009,Kidney_disease,724
Georgia,2009,Respiratory_diseases,1351
Georgia,2009,Liver_diseases,1584
Georgia,2009,Digestive_diseases,2032
Georgia,2009,Alzheimer_disease,1477
Georgia,2009,Parkinson_disease,306
Georgia,2010,Meningitis,31
Georgia,2010,Neoplasms,8023
Georgia,2010,Malaria,0
Georgia,2010,Drowning,98
Georgia,2010,Interpersonal_violence,168
Georgia,2010,HIV,8
Georgia,2010,Drug_use_disorders,17
Georgia,2010,Road_injuries,744
Georgia,2010,Maternal_disorders,28
Georgia,2010,Alcohol_use_disorders,52
Georgia,2010,Diarrheal,19
Georgia,2010,Nutritional_deficiencies,5
Georgia,2010,Self.harm,307
Georgia,2010,Diabetes_mellitus,1235
Georgia,2010,Poisonings,28
Georgia,2010,Cardiovascular,33273
Georgia,2010,Kidney_disease,718
Georgia,2010,Respiratory_diseases,1368
Georgia,2010,Liver_diseases,1604
Georgia,2010,Digestive_diseases,2104
Georgia,2010,Alzheimer_disease,1518
Georgia,2010,Parkinson_disease,319
Georgia,2011,Meningitis,30
Georgia,2011,Neoplasms,8269
Georgia,2011,Malaria,0
Georgia,2011,Drowning,93
Georgia,2011,Interpersonal_violence,138
Georgia,2011,HIV,15
Georgia,2011,Drug_use_disorders,18
Georgia,2011,Road_injuries,744
Georgia,2011,Maternal_disorders,26
Georgia,2011,Alcohol_use_disorders,49
Georgia,2011,Diarrheal,20
Georgia,2011,Nutritional_deficiencies,7
Georgia,2011,Self.harm,309
Georgia,2011,Diabetes_mellitus,1356
Georgia,2011,Poisonings,26
Georgia,2011,Cardiovascular,32700
Georgia,2011,Kidney_disease,719
Georgia,2011,Respiratory_diseases,1358
Georgia,2011,Liver_diseases,1608
Georgia,2011,Digestive_diseases,2156
Georgia,2011,Alzheimer_disease,1558
Georgia,2011,Parkinson_disease,322
Georgia,2012,Meningitis,29
Georgia,2012,Neoplasms,8436
Georgia,2012,Malaria,0
Georgia,2012,Drowning,93
Georgia,2012,Interpersonal_violence,118
Georgia,2012,HIV,51
Georgia,2012,Drug_use_disorders,18
Georgia,2012,Road_injuries,763
Georgia,2012,Maternal_disorders,23
Georgia,2012,Alcohol_use_disorders,48
Georgia,2012,Diarrheal,21
Georgia,2012,Nutritional_deficiencies,10
Georgia,2012,Self.harm,312
Georgia,2012,Diabetes_mellitus,1493
Georgia,2012,Poisonings,25
Georgia,2012,Cardiovascular,31229
Georgia,2012,Kidney_disease,718
Georgia,2012,Respiratory_diseases,1319
Georgia,2012,Liver_diseases,1591
Georgia,2012,Digestive_diseases,2184
Georgia,2012,Alzheimer_disease,1582
Georgia,2012,Parkinson_disease,317
Georgia,2013,Meningitis,29
Georgia,2013,Neoplasms,8367
Georgia,2013,Malaria,0
Georgia,2013,Drowning,90
Georgia,2013,Interpersonal_violence,120
Georgia,2013,HIV,30
Georgia,2013,Drug_use_disorders,17
Georgia,2013,Road_injuries,783
Georgia,2013,Maternal_disorders,25
Georgia,2013,Alcohol_use_disorders,43
Georgia,2013,Diarrheal,20
Georgia,2013,Nutritional_deficiencies,12
Georgia,2013,Self.harm,321
Georgia,2013,Diabetes_mellitus,1502
Georgia,2013,Poisonings,23
Georgia,2013,Cardiovascular,29960
Georgia,2013,Kidney_disease,710
Georgia,2013,Respiratory_diseases,1270
Georgia,2013,Liver_diseases,1565
Georgia,2013,Digestive_diseases,2195
Georgia,2013,Alzheimer_disease,1611
Georgia,2013,Parkinson_disease,310
Georgia,2014,Meningitis,27
Georgia,2014,Neoplasms,8354
Georgia,2014,Malaria,0
Georgia,2014,Drowning,87
Georgia,2014,Interpersonal_violence,142
Georgia,2014,HIV,60
Georgia,2014,Drug_use_disorders,18
Georgia,2014,Road_injuries,802
Georgia,2014,Maternal_disorders,22
Georgia,2014,Alcohol_use_disorders,43
Georgia,2014,Diarrheal,19
Georgia,2014,Nutritional_deficiencies,13
Georgia,2014,Self.harm,329
Georgia,2014,Diabetes_mellitus,1479
Georgia,2014,Poisonings,22
Georgia,2014,Cardiovascular,29463
Georgia,2014,Kidney_disease,706
Georgia,2014,Respiratory_diseases,1240
Georgia,2014,Liver_diseases,1538
Georgia,2014,Digestive_diseases,2180
Georgia,2014,Alzheimer_disease,1638
Georgia,2014,Parkinson_disease,309
Georgia,2015,Meningitis,26
Georgia,2015,Neoplasms,8523
Georgia,2015,Malaria,0
Georgia,2015,Drowning,90
Georgia,2015,Interpersonal_violence,142
Georgia,2015,HIV,55
Georgia,2015,Drug_use_disorders,17
Georgia,2015,Road_injuries,804
Georgia,2015,Maternal_disorders,23
Georgia,2015,Alcohol_use_disorders,42
Georgia,2015,Diarrheal,19
Georgia,2015,Nutritional_deficiencies,13
Georgia,2015,Self.harm,332
Georgia,2015,Diabetes_mellitus,1468
Georgia,2015,Poisonings,20
Georgia,2015,Cardiovascular,29325
Georgia,2015,Kidney_disease,709
Georgia,2015,Respiratory_diseases,1234
Georgia,2015,Liver_diseases,1555
Georgia,2015,Digestive_diseases,2204
Georgia,2015,Alzheimer_disease,1660
Georgia,2015,Parkinson_disease,311
Georgia,2016,Meningitis,24
Georgia,2016,Neoplasms,8537
Georgia,2016,Malaria,0
Georgia,2016,Drowning,87
Georgia,2016,Interpersonal_violence,130
Georgia,2016,HIV,34
Georgia,2016,Drug_use_disorders,20
Georgia,2016,Road_injuries,777
Georgia,2016,Maternal_disorders,22
Georgia,2016,Alcohol_use_disorders,42
Georgia,2016,Diarrheal,18
Georgia,2016,Nutritional_deficiencies,12
Georgia,2016,Self.harm,329
Georgia,2016,Diabetes_mellitus,1462
Georgia,2016,Poisonings,21
Georgia,2016,Cardiovascular,30218
Georgia,2016,Kidney_disease,725
Georgia,2016,Respiratory_diseases,1254
Georgia,2016,Liver_diseases,1591
Georgia,2016,Digestive_diseases,2219
Georgia,2016,Alzheimer_disease,1693
Georgia,2016,Parkinson_disease,316
Georgia,2017,Meningitis,23
Georgia,2017,Neoplasms,8487
Georgia,2017,Malaria,0
Georgia,2017,Drowning,85
Georgia,2017,Interpersonal_violence,129
Georgia,2017,HIV,29
Georgia,2017,Drug_use_disorders,22
Georgia,2017,Road_injuries,747
Georgia,2017,Maternal_disorders,21
Georgia,2017,Alcohol_use_disorders,42
Georgia,2017,Diarrheal,17
Georgia,2017,Nutritional_deficiencies,11
Georgia,2017,Self.harm,322
Georgia,2017,Diabetes_mellitus,1437
Georgia,2017,Poisonings,21
Georgia,2017,Cardiovascular,30238
Georgia,2017,Kidney_disease,720
Georgia,2017,Respiratory_diseases,1249
Georgia,2017,Liver_diseases,1589
Georgia,2017,Digestive_diseases,2200
Georgia,2017,Alzheimer_disease,1696
Georgia,2017,Parkinson_disease,314
Georgia,2018,Meningitis,22
Georgia,2018,Neoplasms,8418
Georgia,2018,Malaria,0
Georgia,2018,Drowning,82
Georgia,2018,Interpersonal_violence,127
Georgia,2018,HIV,26
Georgia,2018,Drug_use_disorders,24
Georgia,2018,Road_injuries,720
Georgia,2018,Maternal_disorders,20
Georgia,2018,Alcohol_use_disorders,42
Georgia,2018,Diarrheal,16
Georgia,2018,Nutritional_deficiencies,10
Georgia,2018,Self.harm,317
Georgia,2018,Diabetes_mellitus,1406
Georgia,2018,Poisonings,20
Georgia,2018,Cardiovascular,29969
Georgia,2018,Kidney_disease,714
Georgia,2018,Respiratory_diseases,1236
Georgia,2018,Liver_diseases,1579
Georgia,2018,Digestive_diseases,2172
Georgia,2018,Alzheimer_disease,1708
Georgia,2018,Parkinson_disease,309
Georgia,2019,Meningitis,21
Georgia,2019,Neoplasms,8327
Georgia,2019,Malaria,0
Georgia,2019,Drowning,80
Georgia,2019,Interpersonal_violence,125
Georgia,2019,HIV,23
Georgia,2019,Drug_use_disorders,26
Georgia,2019,Road_injuries,693
Georgia,2019,Maternal_disorders,19
Georgia,2019,Alcohol_use_disorders,42
Georgia,2019,Diarrheal,15
Georgia,2019,Nutritional_deficiencies,10
Georgia,2019,Self.harm,313
Georgia,2019,Diabetes_mellitus,1374
Georgia,2019,Poisonings,20
Georgia,2019,Cardiovascular,29709
Georgia,2019,Kidney_disease,706
Georgia,2019,Respiratory_diseases,1222
Georgia,2019,Liver_diseases,1562
Georgia,2019,Digestive_diseases,2139
Georgia,2019,Alzheimer_disease,1721
Georgia,2019,Parkinson_disease,304
India,2009,Meningitis,58449
India,2009,Neoplasms,634222
India,2009,Malaria,58617
India,2009,Drowning,65811
India,2009,Interpersonal_violence,43077
India,2009,HIV,142325
India,2009,Drug_use_disorders,6216
India,2009,Road_injuries,202133
India,2009,Maternal_disorders,63708
India,2009,Alcohol_use_disorders,19473
India,2009,Diarrheal,802659
India,2009,Nutritional_deficiencies,58734
India,2009,Self.harm,190547
India,2009,Diabetes_mellitus,177064
India,2009,Poisonings,5323
India,2009,Cardiovascular,1898640
India,2009,Kidney_disease,165221
India,2009,Respiratory_diseases,890411
India,2009,Liver_diseases,236152
India,2009,Digestive_diseases,415534
India,2009,Alzheimer_disease,59418
India,2009,Parkinson_disease,27243
India,2012,Meningitis,53433
India,2012,Neoplasms,707505
India,2012,Malaria,42686
India,2012,Drowning,66282
India,2012,Interpersonal_violence,39520
India,2012,HIV,101377
India,2012,Drug_use_disorders,6023
India,2012,Road_injuries,218869
India,2012,Maternal_disorders,55026
India,2012,Alcohol_use_disorders,20471
India,2012,Diarrheal,761001
India,2012,Nutritional_deficiencies,51001
India,2012,Self.harm,198142
India,2012,Diabetes_mellitus,207229
India,2012,Poisonings,4772
India,2012,Cardiovascular,2119847
India,2012,Kidney_disease,178139
India,2012,Respiratory_diseases,958036
India,2012,Liver_diseases,247920
India,2012,Digestive_diseases,422871
India,2012,Alzheimer_disease,75330
India,2012,Parkinson_disease,30619
India,2013,Meningitis,52065
India,2013,Neoplasms,739345
India,2013,Malaria,32921
India,2013,Drowning,63122
India,2013,Interpersonal_violence,39234
India,2013,HIV,91805
India,2013,Drug_use_disorders,6495
India,2013,Road_injuries,213635
India,2013,Maternal_disorders,53088
India,2013,Alcohol_use_disorders,20511
India,2013,Diarrheal,738243
India,2013,Nutritional_deficiencies,47070
India,2013,Self.harm,192867
India,2013,Diabetes_mellitus,218827
India,2013,Poisonings,4617
India,2013,Cardiovascular,2200623
India,2013,Kidney_disease,185457
India,2013,Respiratory_diseases,1013921
India,2013,Liver_diseases,246916
India,2013,Digestive_diseases,425083
India,2013,Alzheimer_disease,84796
India,2013,Parkinson_disease,34226
India,2015,Meningitis,45025
India,2015,Neoplasms,801613
India,2015,Malaria,50605
India,2015,Drowning,56352
India,2015,Interpersonal_violence,38837
India,2015,HIV,66792
India,2015,Drug_use_disorders,6986
India,2015,Road_injuries,201060
India,2015,Maternal_disorders,44105
India,2015,Alcohol_use_disorders,20753
India,2015,Diarrheal,674059
India,2015,Nutritional_deficiencies,37961
India,2015,Self.harm,180206
India,2015,Diabetes_mellitus,235067
India,2015,Poisonings,4298
India,2015,Cardiovascular,2289079
India,2015,Kidney_disease,195704
India,2015,Respiratory_diseases,1065412
India,2015,Liver_diseases,247930
India,2015,Digestive_diseases,427616
India,2015,Alzheimer_disease,98764
India,2015,Parkinson_disease,37450
India,2010,Meningitis,56658
India,2010,Neoplasms,657124
India,2010,Malaria,60236
India,2010,Drowning,66156
India,2010,Interpersonal_violence,42607
India,2010,HIV,127159
India,2010,Drug_use_disorders,6233
India,2010,Road_injuries,207140
India,2010,Maternal_disorders,62544
India,2010,Alcohol_use_disorders,19903
India,2010,Diarrheal,787963
India,2010,Nutritional_deficiencies,55050
India,2010,Self.harm,194573
India,2010,Diabetes_mellitus,178992
India,2010,Poisonings,5147
India,2010,Cardiovascular,1942316
India,2010,Kidney_disease,166916
India,2010,Respiratory_diseases,890151
India,2010,Liver_diseases,240822
India,2010,Digestive_diseases,419021
India,2010,Alzheimer_disease,62664
India,2010,Parkinson_disease,27110
India,2011,Meningitis,55021
India,2011,Neoplasms,684892
India,2011,Malaria,63142
India,2011,Drowning,66452
India,2011,Interpersonal_violence,42195
India,2011,HIV,113454
India,2011,Drug_use_disorders,6219
India,2011,Road_injuries,213755
India,2011,Maternal_disorders,59857
India,2011,Alcohol_use_disorders,20485
India,2011,Diarrheal,791919
India,2011,Nutritional_deficiencies,52412
India,2011,Self.harm,198645
India,2011,Diabetes_mellitus,191360
India,2011,Poisonings,5174
India,2011,Cardiovascular,2033996
India,2011,Kidney_disease,173423
India,2011,Respiratory_diseases,925689
India,2011,Liver_diseases,247592
India,2011,Digestive_diseases,426844
India,2011,Alzheimer_disease,67634
India,2011,Parkinson_disease,28597
India,2014,Meningitis,48398
India,2014,Neoplasms,760977
India,2014,Malaria,45334
India,2014,Drowning,57974
India,2014,Interpersonal_violence,38180
India,2014,HIV,79395
India,2014,Drug_use_disorders,6625
India,2014,Road_injuries,204750
India,2014,Maternal_disorders,47286
India,2014,Alcohol_use_disorders,20125
India,2014,Diarrheal,697780
India,2014,Nutritional_deficiencies,42065
India,2014,Self.harm,183993
India,2014,Diabetes_mellitus,226879
India,2014,Poisonings,4379
India,2014,Cardiovascular,2232102
India,2014,Kidney_disease,188804
India,2014,Respiratory_diseases,1047340
India,2014,Liver_diseases,241427
India,2014,Digestive_diseases,418285
India,2014,Alzheimer_disease,92895
India,2014,Parkinson_disease,36704
India,2016,Meningitis,40773
India,2016,Neoplasms,833843
India,2016,Malaria,34592
India,2016,Drowning,53423
India,2016,Interpersonal_violence,39190
India,2016,HIV,57316
India,2016,Drug_use_disorders,7306
India,2016,Road_injuries,199234
India,2016,Maternal_disorders,41836
India,2016,Alcohol_use_disorders,21469
India,2016,Diarrheal,650963
India,2016,Nutritional_deficiencies,33198
India,2016,Self.harm,180170
India,2016,Diabetes_mellitus,242916
India,2016,Poisonings,3908
India,2016,Cardiovascular,2350151
India,2016,Kidney_disease,201902
India,2016,Respiratory_diseases,1078119
India,2016,Liver_diseases,253011
India,2016,Digestive_diseases,434870
India,2016,Alzheimer_disease,105315
India,2016,Parkinson_disease,38673
India,2017,Meningitis,35394
India,2017,Neoplasms,860385
India,2017,Malaria,29355
India,2017,Drowning,51599
India,2017,Interpersonal_violence,39452
India,2017,HIV,49562
India,2017,Drug_use_disorders,7578
India,2017,Road_injuries,199807
India,2017,Maternal_disorders,40309
India,2017,Alcohol_use_disorders,22048
India,2017,Diarrheal,654727
India,2017,Nutritional_deficiencies,29994
India,2017,Self.harm,182499
India,2017,Diabetes_mellitus,250293
India,2017,Poisonings,3783
India,2017,Cardiovascular,2409773
India,2017,Kidney_disease,207357
India,2017,Respiratory_diseases,1103683
India,2017,Liver_diseases,259348
India,2017,Digestive_diseases,446772
India,2017,Alzheimer_disease,112741
India,2017,Parkinson_disease,40466
India,2018,Meningitis,35306
India,2018,Neoplasms,898606
India,2018,Malaria,34030
India,2018,Drowning,53720
India,2018,Interpersonal_violence,40402
India,2018,HIV,46433
India,2018,Drug_use_disorders,8083
India,2018,Road_injuries,208562
India,2018,Maternal_disorders,41791
India,2018,Alcohol_use_disorders,22687
India,2018,Diarrheal,645030
India,2018,Nutritional_deficiencies,28439
India,2018,Self.harm,191822
India,2018,Diabetes_mellitus,263805
India,2018,Poisonings,3932
India,2018,Cardiovascular,2508204
India,2018,Kidney_disease,216209
India,2018,Respiratory_diseases,1147884
India,2018,Liver_diseases,265438
India,2018,Digestive_diseases,457661
India,2018,Alzheimer_disease,121785
India,2018,Parkinson_disease,43550
India,2019,Meningitis,34736
India,2019,Neoplasms,932587
India,2019,Malaria,33372
India,2019,Drowning,54046
India,2019,Interpersonal_violence,40954
India,2019,HIV,46298
India,2019,Drug_use_disorders,8465
India,2019,Road_injuries,211975
India,2019,Maternal_disorders,41843
India,2019,Alcohol_use_disorders,23261
India,2019,Diarrheal,632345
India,2019,Nutritional_deficiencies,26868
India,2019,Self.harm,195336
India,2019,Diabetes_mellitus,273089
India,2019,Poisonings,3945
India,2019,Cardiovascular,2574410
India,2019,Kidney_disease,222922
India,2019,Respiratory_diseases,1168381
India,2019,Liver_diseases,270037
India,2019,Digestive_diseases,464914
India,2019,Alzheimer_disease,129011
India,2019,Parkinson_disease,45305
Indonesia,2009,Meningitis,9183
Indonesia,2009,Neoplasms,173532
Indonesia,2009,Malaria,3012
Indonesia,2009,Drowning,6946
Indonesia,2009,Interpersonal_violence,2540
Indonesia,2009,HIV,3095
Indonesia,2009,Drug_use_disorders,479
Indonesia,2009,Road_injuries,40737
Indonesia,2009,Maternal_disorders,10075
Indonesia,2009,Alcohol_use_disorders,593
Indonesia,2009,Diarrheal,75605
Indonesia,2009,Nutritional_deficiencies,18940
Indonesia,2009,Self.harm,7691
